Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation,,
P7713,Fashion,Shoes,2911,Brand C,3.3,2.7,0.42,No,Autumn,Canada,"['Jacket', 'Shoes']",0.44,,
P7714,Fitness,Dumbbells,571,Brand A,3.8,4.6,0.21,No,Spring,UK,"['Yoga Mat', 'Dumbbells', 'Dumbbells']",0.98,,
P7715,Books,Biography,3602,Brand D,5,4.4,0.61,No,Autumn,India,"['Fiction', 'Non-fiction', 'Comics']",0.5,,
P7716,Books,Biography,802,Brand A,3.7,2.6,0.95,No,Summer,UK,"['Biography', 'Biography']",0.42,,
P7717,Home Decor,Curtains,3236,Brand C,3.4,2.5,0.87,No,Autumn,UK,['Lamp'],0.12,,
P7718,Fitness,Treadmill,322,Brand D,2.2,4.8,0.97,Yes,Autumn,Canada,['Resistance Bands'],0.34,,
P7719,Books,Non-fiction,4519,Brand B,4.5,4.4,0.43,No,Summer,USA,['Biography'],0.61,,
P7720,Beauty,Moisturizer,2885,Brand B,3.5,3.7,0.76,Yes,Winter,UK,"['Moisturizer', 'Foundation']",0.41,,
P7721,Electronics,Headphones,912,Brand A,3.2,4.1,0.19,No,Spring,Germany,"['Laptop', 'Smartwatch']",0.56,,
P7722,Fitness,Yoga Mat,2428,Brand C,5,2.9,0.54,Yes,Spring,Canada,"['Dumbbells', 'Resistance Bands', 'Dumbbells']",0.12,,
P7723,Home Decor,Lamp,4527,Brand A,2.1,4,0.55,No,Spring,India,"['Lamp', 'Cushions']",0.33,,
P7724,Beauty,Moisturizer,2613,Brand C,3.4,4.7,0.02,No,Spring,Germany,"['Foundation', 'Lipstick']",0.98,,
P7725,Fitness,Treadmill,1887,Brand A,4.7,3.4,0.65,No,Summer,Canada,['Resistance Bands'],0.65,,
P7726,Home Decor,Wall Art,2247,Brand A,4.5,3.4,0.95,Yes,Winter,India,"['Cushions', 'Curtains', 'Curtains']",0.27,,
P7727,Fitness,Dumbbells,3647,Brand A,4,3.1,0.34,No,Spring,India,['Dumbbells'],0.74,,
P7728,Fitness,Dumbbells,3342,Brand D,2.1,3.6,0.51,Yes,Summer,Germany,"['Yoga Mat', 'Treadmill', 'Treadmill']",0.28,,
P7729,Beauty,Moisturizer,2111,Brand C,4.4,2.9,0.89,Yes,Autumn,USA,"['Perfume', 'Perfume']",0.26,,
P7730,Books,Biography,4050,Brand A,4.2,4.6,0.24,No,Winter,India,"['Fiction', 'Comics', 'Biography']",0.52,,
P7731,Books,Non-fiction,605,Brand A,3.9,4.9,0.25,No,Summer,Canada,['Biography'],0.73,,
P7732,Beauty,Moisturizer,4633,Brand B,2.1,3,0.92,No,Spring,USA,['Foundation'],0.62,,
P7733,Fashion,Jacket,4230,Brand B,3.9,2.5,0.44,Yes,Autumn,Germany,"['Jacket', 'T-shirt']",0.87,,
P7734,Beauty,Foundation,2385,Brand C,4.7,4.8,0.74,Yes,Spring,Canada,"['Lipstick', 'Foundation', 'Lipstick']",0.2,,
P7735,Fashion,Jacket,1231,Brand B,3.1,2.3,0.89,Yes,Spring,USA,['Shoes'],0.22,,
P7736,Fitness,Yoga Mat,4507,Brand A,4.3,3.9,0.27,No,Winter,UK,"['Yoga Mat', 'Treadmill']",0.38,,
P7737,Fitness,Dumbbells,2882,Brand A,4.9,3.3,0.47,Yes,Spring,India,"['Dumbbells', 'Yoga Mat', 'Yoga Mat']",0.28,,
P7738,Electronics,Headphones,3512,Brand C,2.7,4.7,0.58,No,Spring,India,"['Smartwatch', 'Smartphone']",0.75,,
P7739,Beauty,Foundation,2187,Brand A,3.5,3,0.78,No,Winter,India,['Lipstick'],0.4,,
P7740,Beauty,Foundation,1110,Brand A,4.9,2.6,0.96,Yes,Summer,UK,"['Foundation', 'Moisturizer', 'Moisturizer']",0.26,,
P7741,Beauty,Perfume,3632,Brand A,2.8,4.1,0.88,Yes,Autumn,USA,"['Foundation', 'Foundation', 'Foundation']",0.79,,
P7742,Home Decor,Lamp,920,Brand C,4,4,0.52,Yes,Spring,UK,"['Wall Art', 'Lamp', 'Wall Art']",0.18,,
P7743,Beauty,Foundation,3433,Brand C,3.9,3.3,0.63,Yes,Autumn,UK,"['Perfume', 'Foundation', 'Foundation']",0.96,,
P7744,Electronics,Smartphone,1571,Brand C,2.6,4.6,0.86,No,Autumn,India,"['Headphones', 'Headphones']",0.69,,
P7745,Beauty,Lipstick,4117,Brand C,5,4.3,0.39,Yes,Spring,USA,['Foundation'],0.29,,
P7746,Home Decor,Cushions,2526,Brand D,3.3,3.2,0.6,No,Autumn,UK,"['Wall Art', 'Cushions']",0.3,,
P7747,Fitness,Dumbbells,3380,Brand A,3.7,2.1,0.02,Yes,Spring,USA,"['Resistance Bands', 'Dumbbells']",0.96,,
P7748,Fashion,Shoes,3363,Brand B,4.8,4.6,0.64,No,Summer,Canada,"['Shoes', 'Shoes']",0.28,,
P7749,Books,Fiction,3252,Brand A,3.8,3.9,0.53,No,Summer,India,"['Fiction', 'Comics', 'Fiction']",0.19,,
P7750,Electronics,Laptop,4501,Brand B,4.8,4.4,0.33,No,Summer,Germany,['Smartwatch'],0.19,,
P7751,Electronics,Smartphone,1343,Brand B,3.2,4,0.75,Yes,Summer,Germany,['Headphones'],0.51,,
P7752,Fashion,Shoes,3418,Brand A,4,3.3,0.31,No,Spring,Germany,"['Shoes', 'Jeans', 'Jacket']",0.54,,
P7753,Fashion,Shoes,2136,Brand B,3,2.6,0.68,No,Summer,Canada,"['T-shirt', 'Jeans', 'Shoes']",0.68,,
P7754,Electronics,Smartphone,4059,Brand A,4.1,4.4,0.95,No,Autumn,UK,"['Laptop', 'Laptop']",0.9,,
P7755,Beauty,Perfume,3886,Brand C,4.8,2.3,0.55,No,Summer,USA,['Foundation'],0.82,,
P7756,Electronics,Headphones,4699,Brand B,4.2,3.8,0.73,Yes,Autumn,USA,"['Laptop', 'Laptop']",0.42,,
P7757,Books,Fiction,4893,Brand D,2.5,2.7,0.25,No,Summer,UK,"['Biography', 'Fiction', 'Biography']",0.68,,
P7758,Books,Comics,1702,Brand B,2.5,3.8,0.4,No,Spring,Canada,"['Non-fiction', 'Fiction', 'Fiction']",0.65,,
P7759,Electronics,Laptop,4721,Brand A,2.7,2,0.62,Yes,Summer,India,"['Laptop', 'Smartwatch']",0.54,,
P7760,Beauty,Perfume,4568,Brand D,4.7,4.5,0.18,Yes,Summer,Canada,"['Moisturizer', 'Perfume', 'Foundation']",0.8,,
P7761,Fashion,Jeans,4916,Brand A,2.1,4.4,0.51,No,Autumn,UK,['Jeans'],0.57,,
P7762,Home Decor,Cushions,4195,Brand A,3.8,4.6,0.96,No,Autumn,India,"['Wall Art', 'Wall Art']",0.91,,
P7763,Books,Non-fiction,1156,Brand A,2.8,3,0.82,No,Winter,India,['Fiction'],0.11,,
P7764,Electronics,Headphones,2220,Brand D,4.2,2.6,0.96,No,Summer,USA,"['Headphones', 'Headphones', 'Laptop']",0.57,,
P7765,Home Decor,Lamp,4853,Brand B,3.2,4.4,0.92,Yes,Winter,Germany,['Wall Art'],0.3,,
P7766,Beauty,Lipstick,2895,Brand D,3.4,4.7,0.3,Yes,Winter,India,['Foundation'],0.85,,
P7767,Beauty,Foundation,4159,Brand A,4.4,2.1,0.76,No,Winter,USA,"['Perfume', 'Perfume', 'Foundation']",0.87,,
P7768,Fitness,Dumbbells,4966,Brand A,3.4,3.3,0.35,Yes,Autumn,UK,['Resistance Bands'],0.51,,
P7769,Electronics,Smartphone,4646,Brand A,3,2.3,0.46,Yes,Winter,Canada,['Smartphone'],0.65,,
P7770,Beauty,Perfume,1296,Brand A,4.9,4.3,0.4,No,Spring,USA,['Foundation'],0.22,,
P7771,Fashion,T-shirt,3212,Brand A,4.4,4.6,0.9,No,Spring,UK,['T-shirt'],0.73,,
P7772,Fashion,Jacket,494,Brand B,2.8,4.3,0.82,Yes,Summer,Canada,['Shoes'],0.8,,
P7773,Fitness,Treadmill,3074,Brand C,3,4.2,0.91,No,Summer,Canada,"['Treadmill', 'Resistance Bands', 'Dumbbells']",0.29,,
P7774,Electronics,Smartwatch,170,Brand A,2.1,4.6,0.95,No,Winter,UK,['Laptop'],0.24,,
P7775,Books,Comics,4565,Brand D,2.9,4.6,0.77,No,Spring,India,"['Fiction', 'Biography']",0.42,,
P7776,Beauty,Lipstick,3278,Brand C,3.6,3.1,0.03,Yes,Autumn,India,['Lipstick'],0.75,,
P7777,Beauty,Lipstick,4071,Brand A,3.7,2.4,0.22,No,Winter,USA,['Moisturizer'],0.86,,
P7778,Electronics,Smartphone,4707,Brand A,2.9,3.6,0.12,No,Winter,Canada,"['Smartphone', 'Smartwatch']",0.66,,
P7779,Fitness,Resistance Bands,2857,Brand A,3.1,4.8,0.26,No,Spring,India,"['Treadmill', 'Dumbbells', 'Resistance Bands']",0.76,,
P7780,Home Decor,Lamp,4963,Brand B,2.2,4.4,0.13,Yes,Winter,USA,"['Wall Art', 'Lamp', 'Lamp']",0.13,,
P7781,Beauty,Perfume,4874,Brand B,4.6,2.1,0.67,Yes,Summer,Germany,['Foundation'],0.21,,
P7782,Electronics,Headphones,1073,Brand C,4.2,3.7,0.04,Yes,Winter,USA,"['Headphones', 'Laptop']",0.93,,
P7783,Beauty,Moisturizer,2794,Brand C,3.4,4.3,0.88,No,Spring,Germany,['Foundation'],0.94,,
P7784,Beauty,Moisturizer,4537,Brand D,4.7,3,0.84,Yes,Summer,USA,['Perfume'],0.33,,
P7785,Beauty,Perfume,4544,Brand C,4,4.5,0.7,Yes,Summer,UK,['Perfume'],0.91,,
P7786,Beauty,Foundation,1732,Brand C,3.6,2.2,0.86,No,Summer,USA,"['Perfume', 'Lipstick', 'Foundation']",0.68,,
P7787,Home Decor,Wall Art,2650,Brand B,5,4.7,0.65,Yes,Spring,Germany,['Lamp'],0.58,,
P7788,Beauty,Moisturizer,4596,Brand C,4.9,3.2,0.25,No,Winter,India,"['Perfume', 'Perfume', 'Lipstick']",0.39,,
P7789,Fitness,Yoga Mat,2049,Brand C,2.5,2.2,0.85,No,Summer,Canada,['Treadmill'],0.5,,
P7790,Electronics,Smartphone,4754,Brand B,2.3,4.5,0.7,No,Autumn,India,"['Smartphone', 'Smartphone', 'Laptop']",0.15,,
P7791,Books,Fiction,2571,Brand C,4.7,4.9,0.63,Yes,Winter,Canada,"['Biography', 'Biography']",0.91,,
P7792,Books,Comics,4050,Brand B,2.5,4.8,0.34,No,Autumn,USA,"['Fiction', 'Fiction']",0.66,,
P7793,Home Decor,Curtains,4221,Brand A,5,4.7,0.34,No,Winter,Canada,['Wall Art'],0.81,,
P7794,Beauty,Lipstick,4218,Brand B,5,4.4,0.92,No,Summer,UK,"['Lipstick', 'Moisturizer', 'Foundation']",0.41,,
P7795,Electronics,Laptop,2627,Brand C,3.1,4.4,0.47,No,Winter,Canada,"['Smartphone', 'Laptop', 'Smartwatch']",0.5,,
P7796,Books,Non-fiction,3944,Brand A,4.5,3.5,0.52,Yes,Autumn,USA,['Biography'],0.29,,
P7797,Home Decor,Lamp,1717,Brand A,4.2,4,0.65,Yes,Spring,India,"['Curtains', 'Wall Art', 'Wall Art']",0.63,,
P7798,Fashion,Shoes,3195,Brand A,4,4.9,0.73,No,Summer,USA,"['T-shirt', 'Shoes', 'Jeans']",0.62,,
P7799,Fashion,Jeans,1556,Brand A,3.8,3,0.21,Yes,Winter,Canada,"['Shoes', 'Shoes']",0.98,,
P7800,Beauty,Lipstick,1998,Brand B,3.9,4.1,0.2,Yes,Winter,Germany,"['Perfume', 'Perfume', 'Foundation']",0.44,,
P7801,Home Decor,Cushions,1569,Brand A,3.1,4.2,0.5,Yes,Summer,India,"['Cushions', 'Cushions', 'Wall Art']",0.78,,
P7802,Fashion,Shoes,2504,Brand B,3.6,2.6,0.68,No,Winter,Germany,['T-shirt'],0.21,,
P7803,Home Decor,Wall Art,4540,Brand A,3.1,2.5,0.47,No,Winter,Canada,['Lamp'],0.33,,
P7804,Fitness,Dumbbells,574,Brand D,4.3,2.6,0.73,Yes,Summer,Germany,"['Treadmill', 'Treadmill', 'Yoga Mat']",0.83,,
P7805,Fashion,Shoes,1423,Brand B,2.7,2.1,0.94,No,Autumn,Germany,"['T-shirt', 'T-shirt', 'Shoes']",0.53,,
P7806,Books,Non-fiction,3485,Brand C,2.1,2.2,0.1,Yes,Summer,UK,"['Fiction', 'Fiction']",0.4,,
P7807,Home Decor,Wall Art,2901,Brand D,4.3,4.4,0.16,Yes,Autumn,Germany,"['Lamp', 'Cushions', 'Wall Art']",0.36,,
P7808,Home Decor,Curtains,785,Brand B,3.8,3.8,0.55,Yes,Autumn,Canada,['Wall Art'],0.25,,
P7809,Home Decor,Wall Art,2761,Brand C,2.1,3.6,0.9,No,Spring,UK,"['Curtains', 'Wall Art', 'Wall Art']",0.22,,
P7810,Electronics,Headphones,2975,Brand D,3.9,2.1,0.9,No,Winter,UK,['Smartphone'],0.95,,
P7811,Fitness,Yoga Mat,1190,Brand C,3.1,2.1,0.97,Yes,Autumn,India,"['Dumbbells', 'Treadmill']",0.28,,
P7812,Electronics,Smartphone,1739,Brand B,3.9,2.1,0.73,No,Autumn,Germany,"['Smartwatch', 'Smartphone']",0.98,,
P7813,Beauty,Perfume,3461,Brand B,4.3,2.1,0.67,No,Winter,UK,"['Foundation', 'Perfume', 'Lipstick']",0.76,,
P7814,Books,Comics,3785,Brand A,3.5,3.9,0.22,Yes,Autumn,India,['Comics'],0.52,,
P7815,Fashion,Jacket,1815,Brand D,2.9,4.4,0.96,Yes,Summer,Germany,['Shoes'],0.13,,
P7816,Fashion,Shoes,4847,Brand C,3.9,4.9,0.09,No,Spring,UK,"['Jeans', 'Jacket']",0.96,,
P7817,Fitness,Dumbbells,3178,Brand C,2.7,3.5,0.94,Yes,Autumn,India,"['Resistance Bands', 'Resistance Bands', 'Resistance Bands']",0.48,,
P7818,Books,Non-fiction,2027,Brand B,3.3,2.9,0.81,No,Autumn,UK,['Comics'],0.71,,
P7819,Fitness,Dumbbells,3913,Brand A,3.6,2.1,0.51,No,Summer,India,"['Treadmill', 'Resistance Bands']",0.54,,
P7820,Fashion,T-shirt,3659,Brand B,2.7,3.3,0.07,No,Spring,Germany,['Jeans'],0.34,,
P7821,Electronics,Headphones,149,Brand C,4.2,4.7,0.01,No,Winter,Canada,['Headphones'],1,,
P7822,Home Decor,Cushions,2210,Brand C,3.2,4.3,0.76,No,Summer,Germany,"['Cushions', 'Lamp', 'Cushions']",0.95,,
P7823,Beauty,Lipstick,746,Brand C,4.9,3.8,0.45,Yes,Autumn,India,['Moisturizer'],0.38,,
P7824,Fitness,Resistance Bands,2401,Brand B,3.9,3.5,0.59,Yes,Autumn,Canada,"['Treadmill', 'Treadmill']",0.62,,
P7825,Electronics,Smartwatch,957,Brand A,2.6,3.5,0,No,Winter,Germany,['Headphones'],0.97,,
P7826,Books,Comics,4632,Brand A,4.2,2.9,0.42,No,Autumn,Canada,['Comics'],0.68,,
P7827,Fitness,Yoga Mat,2532,Brand A,2.1,3.3,0.12,No,Winter,India,"['Resistance Bands', 'Resistance Bands']",0.71,,
P7828,Beauty,Foundation,3266,Brand B,3.5,3.1,0.17,No,Autumn,USA,"['Lipstick', 'Lipstick', 'Perfume']",0.78,,
P7829,Fitness,Treadmill,4085,Brand A,3.4,2.1,0.02,No,Spring,Canada,"['Resistance Bands', 'Treadmill', 'Treadmill']",0.49,,
P7830,Fashion,Jeans,242,Brand C,3.7,2.4,0.58,Yes,Spring,UK,"['Jacket', 'Jacket', 'Shoes']",0.4,,
P7831,Fitness,Resistance Bands,823,Brand D,4.9,4.8,0.94,Yes,Winter,India,"['Resistance Bands', 'Resistance Bands']",0.72,,
P7832,Fitness,Yoga Mat,2112,Brand A,4.7,2.1,0.93,No,Autumn,Germany,"['Dumbbells', 'Treadmill', 'Resistance Bands']",0.45,,
P7833,Beauty,Perfume,1775,Brand A,2.5,4.4,0.59,Yes,Winter,Germany,['Lipstick'],0.15,,
P7834,Fashion,Jeans,3953,Brand B,2,4.6,0.75,Yes,Winter,UK,"['T-shirt', 'Jeans', 'Jeans']",0.22,,
P7835,Home Decor,Wall Art,2705,Brand D,4.7,3.2,0.7,Yes,Spring,USA,['Wall Art'],0.14,,
P7836,Fitness,Dumbbells,474,Brand D,2.2,2.2,0.94,Yes,Autumn,UK,"['Resistance Bands', 'Yoga Mat', 'Dumbbells']",0.32,,
P7837,Home Decor,Wall Art,493,Brand C,2.5,2.9,0.49,Yes,Spring,Germany,"['Cushions', 'Lamp', 'Curtains']",0.52,,
P7838,Fitness,Yoga Mat,3100,Brand D,4.2,4.8,0.12,No,Autumn,Germany,"['Yoga Mat', 'Resistance Bands']",0.56,,
P7839,Home Decor,Cushions,927,Brand D,4,3.4,0.7,Yes,Autumn,UK,['Curtains'],0.72,,
P7840,Fashion,Jacket,2704,Brand D,3,4.3,0.17,Yes,Autumn,Germany,"['Shoes', 'T-shirt']",0.53,,
P7841,Books,Biography,2684,Brand D,4.7,4.9,0.63,No,Summer,Canada,"['Non-fiction', 'Non-fiction']",0.79,,
P7842,Beauty,Foundation,3207,Brand D,4.2,4.3,0.31,No,Winter,Germany,"['Lipstick', 'Foundation']",0.33,,
P7843,Beauty,Foundation,223,Brand D,4.4,4.1,0.21,Yes,Spring,India,"['Moisturizer', 'Foundation', 'Lipstick']",0.56,,
P7844,Electronics,Laptop,4268,Brand A,4.8,4.7,0.97,Yes,Summer,Canada,"['Headphones', 'Headphones']",0.14,,
P7845,Beauty,Moisturizer,3061,Brand A,2.4,2.7,0.91,Yes,Winter,Canada,"['Moisturizer', 'Foundation', 'Moisturizer']",0.44,,
P7846,Fashion,Shoes,684,Brand D,4.2,3.5,0.82,Yes,Autumn,Germany,"['Jacket', 'T-shirt', 'Shoes']",0.99,,
P7847,Electronics,Smartwatch,4257,Brand B,4.3,4.2,0.47,Yes,Autumn,Canada,"['Headphones', 'Smartphone']",0.14,,
P7848,Fashion,T-shirt,3898,Brand C,3,3.7,0.49,No,Winter,India,"['T-shirt', 'Jacket']",0.42,,
P7849,Electronics,Headphones,2728,Brand B,3.8,4.8,0.78,Yes,Autumn,USA,['Smartphone'],0.7,,
P7850,Fashion,Jeans,1683,Brand C,2.5,2.4,0.46,No,Summer,India,"['Jeans', 'T-shirt', 'Jeans']",0.14,,
P7851,Fashion,Jeans,2437,Brand B,2,3.5,0.75,Yes,Spring,Germany,['T-shirt'],0.92,,
P7852,Fashion,T-shirt,4922,Brand B,2.7,3.2,0.92,Yes,Summer,India,"['Shoes', 'Shoes']",0.48,,
P7853,Electronics,Smartwatch,1272,Brand D,2.9,2.4,0.14,No,Summer,USA,"['Headphones', 'Laptop']",0.85,,
P7854,Fitness,Dumbbells,971,Brand A,2.8,2.7,0.46,Yes,Winter,Canada,"['Yoga Mat', 'Treadmill']",0.4,,
P7855,Electronics,Smartphone,1707,Brand A,3.9,4.4,0.25,Yes,Spring,India,"['Smartwatch', 'Smartwatch', 'Smartphone']",0.63,,
P7856,Books,Fiction,1978,Brand C,2.5,2.5,0.08,No,Winter,Canada,['Non-fiction'],0.42,,
P7857,Home Decor,Lamp,794,Brand A,2.2,2.9,0.68,No,Summer,India,['Wall Art'],0.36,,
P7858,Electronics,Smartphone,3008,Brand A,4.2,3.2,0.48,No,Spring,India,"['Smartwatch', 'Smartwatch', 'Smartwatch']",0.15,,
P7859,Books,Comics,2794,Brand A,2.9,4.2,0.1,Yes,Spring,India,['Biography'],0.68,,
P7860,Books,Fiction,3408,Brand B,4.6,2.5,0.96,No,Spring,USA,['Fiction'],0.6,,
P7861,Fashion,Jacket,3562,Brand B,3.1,4.7,0.51,Yes,Summer,USA,"['Shoes', 'Shoes']",0.92,,
P7862,Beauty,Perfume,1683,Brand B,3.8,4.8,0.51,Yes,Spring,India,"['Lipstick', 'Perfume']",0.25,,
P7863,Home Decor,Wall Art,2402,Brand C,2.8,2,0.25,Yes,Winter,USA,"['Cushions', 'Wall Art']",0.74,,
P7864,Home Decor,Curtains,2827,Brand D,4.1,3.5,0.4,No,Summer,Canada,"['Wall Art', 'Wall Art']",0.78,,
P7865,Fashion,Shoes,967,Brand C,3.6,2.5,0.64,No,Summer,Germany,"['T-shirt', 'Jeans', 'Shoes']",0.78,,
P7866,Home Decor,Curtains,857,Brand C,3.6,2.3,0.39,No,Winter,Canada,['Cushions'],0.33,,
P7867,Fitness,Treadmill,3323,Brand A,2.5,4.6,0.34,No,Winter,Germany,['Yoga Mat'],0.15,,
P7868,Fitness,Dumbbells,380,Brand C,3.6,2.9,0.2,Yes,Spring,Germany,['Yoga Mat'],0.39,,
P7869,Fitness,Resistance Bands,2322,Brand C,2.2,4.2,0.73,No,Winter,USA,['Resistance Bands'],0.36,,
P7870,Beauty,Perfume,1387,Brand D,2.4,3.6,0.74,No,Summer,USA,"['Lipstick', 'Moisturizer', 'Lipstick']",0.79,,
P7871,Beauty,Perfume,1461,Brand D,4.5,3.9,0.79,No,Spring,Germany,"['Moisturizer', 'Lipstick']",0.42,,
P7872,Books,Biography,4083,Brand C,4,2.2,0.84,Yes,Summer,Germany,"['Comics', 'Fiction']",0.28,,
P7873,Beauty,Perfume,1359,Brand C,3.2,4.8,0.08,No,Autumn,USA,"['Lipstick', 'Perfume', 'Foundation']",0.85,,
P7874,Books,Non-fiction,3175,Brand D,4,4.7,0.46,No,Summer,Germany,"['Biography', 'Non-fiction', 'Non-fiction']",0.22,,
P7875,Books,Comics,3577,Brand D,4.2,3.2,0.8,No,Winter,Germany,['Fiction'],0.23,,
P7876,Books,Fiction,3578,Brand A,3.5,4.1,0.97,No,Autumn,UK,"['Biography', 'Biography', 'Non-fiction']",0.56,,
P7877,Fitness,Yoga Mat,3728,Brand C,4,3.1,0.14,Yes,Spring,India,"['Treadmill', 'Yoga Mat', 'Resistance Bands']",0.63,,
P7878,Books,Biography,2333,Brand C,4.6,4.9,0.17,No,Autumn,USA,"['Non-fiction', 'Non-fiction']",0.3,,
P7879,Books,Fiction,1598,Brand B,3.9,2.2,0.84,Yes,Winter,UK,"['Fiction', 'Comics', 'Fiction']",0.85,,
P7880,Beauty,Foundation,3913,Brand D,3.9,4.4,0.49,Yes,Winter,India,"['Moisturizer', 'Moisturizer', 'Moisturizer']",0.83,,
P7881,Home Decor,Curtains,4673,Brand C,4.2,2,0.53,No,Autumn,Germany,"['Curtains', 'Curtains']",0.33,,
P7882,Electronics,Laptop,4726,Brand A,3.5,3.2,0.75,Yes,Autumn,Germany,"['Headphones', 'Smartphone', 'Laptop']",0.8,,
P7883,Fitness,Yoga Mat,314,Brand B,2.1,3.8,0.2,Yes,Winter,Germany,['Treadmill'],0.42,,
P7884,Home Decor,Wall Art,3288,Brand C,2.5,4.4,0.98,No,Autumn,India,"['Cushions', 'Cushions']",0.85,,
P7885,Beauty,Lipstick,2792,Brand C,4.7,4.3,0.19,No,Winter,UK,['Moisturizer'],0.56,,
P7886,Home Decor,Cushions,3426,Brand D,2.2,3.3,0.9,Yes,Spring,Canada,"['Cushions', 'Cushions']",0.71,,
P7887,Fashion,T-shirt,1744,Brand D,3.7,3.5,0.47,No,Autumn,UK,['T-shirt'],0.93,,
P7888,Fashion,T-shirt,1386,Brand A,4,3.2,0.53,No,Winter,UK,['T-shirt'],0.97,,
P7889,Electronics,Laptop,4594,Brand A,3.3,3,0.57,No,Winter,USA,"['Smartwatch', 'Smartphone', 'Smartphone']",0.81,,
P7890,Home Decor,Curtains,4946,Brand D,4.6,4.4,0.14,Yes,Summer,Germany,['Lamp'],0.86,,
P7891,Beauty,Lipstick,2224,Brand C,2.3,4.7,0.4,Yes,Spring,Germany,"['Foundation', 'Moisturizer']",0.88,,
P7892,Fitness,Treadmill,3019,Brand B,3.6,4,0.87,No,Spring,USA,"['Treadmill', 'Dumbbells', 'Dumbbells']",0.32,,
P7893,Electronics,Laptop,4991,Brand B,3.4,3.3,0.86,No,Spring,USA,"['Smartwatch', 'Laptop', 'Smartphone']",0.9,,
P7894,Home Decor,Curtains,2484,Brand B,3.2,4.4,0.33,No,Autumn,Canada,"['Curtains', 'Wall Art']",0.78,,
P7895,Beauty,Perfume,3878,Brand C,4.9,2.2,0.81,Yes,Spring,India,"['Perfume', 'Foundation']",0.22,,
P7896,Home Decor,Wall Art,424,Brand D,3.5,3.2,0.76,No,Autumn,Germany,"['Cushions', 'Curtains']",0.56,,
P7897,Books,Comics,1829,Brand D,4.9,4.4,0.95,Yes,Autumn,Germany,"['Biography', 'Biography']",0.25,,
P7898,Fitness,Treadmill,2896,Brand B,4.3,4.1,0.4,Yes,Spring,USA,"['Yoga Mat', 'Resistance Bands']",0.73,,
P7899,Books,Non-fiction,1023,Brand C,3.2,3.2,0.57,No,Autumn,USA,['Biography'],0.55,,
P7900,Home Decor,Lamp,2427,Brand D,2.4,3.9,0.46,Yes,Winter,UK,"['Lamp', 'Wall Art', 'Cushions']",0.65,,
P7901,Books,Biography,1527,Brand D,3.4,3.6,0.77,Yes,Spring,USA,['Biography'],0.49,,
P7902,Home Decor,Wall Art,2241,Brand D,3,4.4,0.64,Yes,Autumn,Germany,"['Lamp', 'Lamp', 'Lamp']",0.33,,
P7903,Books,Fiction,2068,Brand A,2.6,2.6,0.28,No,Spring,USA,['Comics'],0.8,,
P7904,Home Decor,Lamp,3072,Brand A,3,2.2,0.19,Yes,Winter,USA,['Wall Art'],0.75,,
P7905,Home Decor,Wall Art,4409,Brand D,2.3,3.6,0.28,Yes,Autumn,UK,['Wall Art'],0.16,,
P7906,Electronics,Laptop,1122,Brand A,2.7,3.9,0.33,No,Winter,Canada,"['Smartphone', 'Smartwatch', 'Smartwatch']",0.61,,
P7907,Books,Comics,1365,Brand D,4.9,2.4,0.13,Yes,Spring,USA,"['Comics', 'Biography']",0.5,,
P7908,Electronics,Smartwatch,2075,Brand D,4.2,3.1,0.58,Yes,Spring,USA,"['Headphones', 'Smartphone']",0.31,,
P7909,Home Decor,Curtains,3029,Brand A,2.6,2.9,0.1,No,Winter,Germany,"['Lamp', 'Cushions', 'Wall Art']",0.5,,
P7910,Fitness,Yoga Mat,646,Brand A,4.8,4.8,0.57,No,Winter,Canada,"['Resistance Bands', 'Dumbbells', 'Dumbbells']",0.31,,
P7911,Fashion,Jacket,2693,Brand A,4.2,4,0.27,No,Spring,Canada,['Jacket'],0.23,,
P7912,Home Decor,Cushions,1559,Brand C,3.7,5,0.75,Yes,Summer,UK,"['Curtains', 'Curtains', 'Curtains']",0.85,,
P7913,Fashion,T-shirt,3277,Brand D,2.7,3.2,0.75,Yes,Summer,UK,['Jeans'],0.5,,
P7914,Home Decor,Curtains,4358,Brand B,2.1,3.6,0.78,No,Spring,USA,['Wall Art'],0.14,,
P7915,Books,Comics,2415,Brand C,2.8,4.8,0.89,No,Summer,USA,"['Non-fiction', 'Comics', 'Biography']",0.25,,
P7916,Fitness,Yoga Mat,522,Brand C,3.2,4.1,0.6,No,Spring,India,['Yoga Mat'],0.84,,
P7917,Home Decor,Lamp,2182,Brand B,2.4,2.4,0.29,No,Winter,UK,"['Lamp', 'Cushions']",0.86,,
P7918,Home Decor,Wall Art,1473,Brand C,4.8,4.7,0.37,Yes,Spring,Canada,"['Curtains', 'Lamp', 'Curtains']",0.47,,
P7919,Books,Biography,3823,Brand C,3.4,4.3,0.68,No,Autumn,India,"['Non-fiction', 'Non-fiction', 'Non-fiction']",0.7,,
P7920,Fitness,Treadmill,2141,Brand D,2.2,3.2,0.72,No,Autumn,USA,"['Dumbbells', 'Resistance Bands']",0.63,,
P7921,Home Decor,Cushions,4830,Brand A,5,2.9,0.59,No,Spring,Germany,"['Cushions', 'Cushions', 'Lamp']",0.76,,
